Data,Species,ProBiomassInitial,Deployed,Sampled,Quadrant,Week,Block,Location,ProDivTrtType,ProDivTrtRich,ProDivTrtID,CfBiomass,GtBiomass,GvBiomass,GgBiomass,ProBiomass,Amphipods,Bivalves,Caprellids,Gastropods,Isopods,Megalopae,NonXanthidCrabs,Polychaetes,Pycnogonids,Shrimps,XanthidCrabs,Others,ConAbund,ConBiomass,ConDivRich
Part,Gg,5,8/2/12,8/30/12,3,11,24,18,Poly,3,NM,NA,NA,NA,4.88,4.88,0,0,0,48,0,0,0,1,0,0,0,0,49,0.178,2
Sum,All,15,8/2/12,8/30/12,3,11,24,18,Poly,3,NM,3.62,1.03,NA,4.88,9.53,0,0,0,52,0,0,0,1,0,0,0,0,53,0.193,2
Part,Cf,5,8/2/12,8/30/12,3,11,25,24,Poly,3,NM,4.02,NA,NA,NA,4.02,0,0,0,0,1,0,0,0,0,0,1,0,2,0.015,2
Part,Gt,5,8/2/12,8/30/12,3,11,25,24,Poly,3,NM,NA,2.49,NA,NA,2.49,0,0,0,3,0,0,0,0,1,0,0,0,4,0.018,2
Part,Gg,5,8/2/12,8/30/12,3,11,25,24,Poly,3,NM,NA,NA,NA,6.76,6.76,2,0,0,58,0,0,0,2,2,2,2,0,68,0.237,6
Sum,All,15,8/2/12,8/30/12,3,11,25,24,Poly,3,NM,4.02,2.49,NA,6.76,13.27,2,0,0,61,1,0,0,2,3,2,3,0,74,0.27,7
Part,Cf,5,8/2/12,8/30/12,3,11,26,25,Poly,3,IM,4.52,NA,NA,NA,4.52,0,0,0,3,0,0,0,0,0,0,0,0,3,0.011,1
Part,Gv,5,8/2/12,8/30/12,3,11,26,25,Poly,3,IM,NA,NA,8.03,NA,8.03,2,0,0,18,7,0,0,0,0,0,0,0,27,0.397,3
Part,Gg,5,8/2/12,8/30/12,3,11,26,25,Poly,3,IM,NA,NA,NA,5.99,5.99,5,0,0,67,0,0,0,1,0,0,0,0,73,0.311,3
Sum,All,15,8/2/12,8/30/12,3,11,26,25,Poly,3,IM,4.52,NA,8.03,5.99,18.54,7,0,0,88,7,0,0,1,0,0,0,0,103,0.719,4
Part,Cf,5,8/2/12,8/30/12,3,11,27,4,Poly,3,IM,6.69,NA,NA,NA,6.69,0,0,0,5,0,0,0,0,0,0,0,0,5,0.019,1
Part,Gv,5,8/2/12,8/30/12,3,11,27,4,Poly,3,IM,NA,NA,30.95,NA,30.95,10,0,3,22,16,0,0,0,0,3,1,0,55,0.196,6
Part,Gg,5,8/2/12,8/30/12,3,11,27,4,Poly,3,IM,NA,NA,NA,5.02,5.02,2,0,0,4,2,0,0,0,1,0,0,0,9,0.021,4
Sum,All,15,8/2/12,8/30/12,3,11,27,4,Poly,3,IM,6.69,NA,30.95,5.02,42.66,12,0,3,31,18,0,0,0,1,3,1,0,69,0.236,7
Part,Cf,5,8/2/12,8/30/12,3,11,28,14,Poly,3,IM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,5,8/2/12,8/30/12,3,11,28,14,Poly,3,IM,NA,NA,22.17,NA,22.17,0,0,0,116,14,0,0,4,0,0,0,0,134,0.655,3
Part,Gg,5,8/2/12,8/30/12,3,11,28,14,Poly,3,IM,NA,NA,NA,6.24,6.24,0,0,0,88,2,0,0,3,0,0,1,0,94,0.533,4
Sum,All,15,8/2/12,8/30/12,3,11,28,14,Poly,3,IM,0,NA,22.17,6.24,28.41,0,0,0,204,16,0,0,7,0,0,1,0,228,1.188,4
Part,Cf,5,8/2/12,8/30/12,3,11,29,1,Poly,3,IM,8.1,NA,NA,NA,8.1,0,0,0,4,0,1,0,0,0,0,0,0,5,0.037,2
Part,Gv,5,8/2/12,8/30/12,3,11,29,1,Poly,3,IM,NA,NA,5.05,NA,5.05,0,0,0,0,2,0,0,0,0,0,0,0,2,0.001,1
Part,Gg,5,8/2/12,8/30/12,3,11,29,1,Poly,3,IM,NA,NA,NA,6.42,6.42,2,1,0,53,5,0,0,1,0,0,1,0,63,0.227,6
Sum,All,15,8/2/12,8/30/12,3,11,29,1,Poly,3,IM,8.1,NA,5.05,6.42,19.57,2,1,0,57,7,1,0,1,0,0,1,0,70,0.265,7
Part,Cf,5,8/2/12,8/30/12,3,11,30,34,Poly,3,IM,9.78,NA,NA,NA,9.78,1,0,0,18,0,0,0,0,0,0,1,0,20,0.065,3
Part,Gv,5,8/2/12,8/30/12,3,11,30,34,Poly,3,IM,NA,NA,12.78,NA,12.78,2,0,1,37,5,0,0,0,0,3,1,0,49,0.475,6
Part,Gg,5,8/2/12,8/30/12,3,11,30,34,Poly,3,IM,NA,NA,NA,6.45,6.45,7,0,0,51,4,0,0,1,0,1,4,0,68,0.371,6
Sum,All,15,8/2/12,8/30/12,3,11,30,34,Poly,3,IM,9.78,NA,12.78,6.45,29.01,10,0,1,106,9,0,0,1,0,4,6,0,137,0.911,7
Part,Cf,3.75,8/2/12,8/30/12,3,11,31,6,Poly,4,CM,4.72,NA,NA,NA,4.72,0,0,0,2,0,0,0,0,0,0,0,0,2,0.009,1
Part,Gt,3.75,8/2/12,8/30/12,3,11,31,6,Poly,4,CM,NA,1.36,NA,NA,1.36,0,0,0,12,1,0,0,0,0,0,0,0,13,0.043,2
Part,Gv,3.75,8/2/12,8/30/12,3,11,31,6,Poly,4,CM,NA,NA,2.52,NA,2.52,0,0,0,12,3,0,0,1,0,0,0,0,16,0.037,3
Part,Gg,3.75,8/2/12,8/30/12,3,11,31,6,Poly,4,CM,NA,NA,NA,7.52,7.52,2,0,1,38,1,0,0,0,0,0,0,0,42,0.138,4
Sum,All,15,8/2/12,8/30/12,3,11,31,6,Poly,4,CM,4.72,1.36,2.52,7.52,16.12,2,0,1,64,5,0,0,1,0,0,0,0,73,0.227,5
Part,Cf,3.75,8/2/12,8/30/12,3,11,32,31,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/2/12,8/30/12,3,11,32,31,Poly,4,CM,NA,0.7,NA,NA,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,8/2/12,8/30/12,3,11,32,31,Poly,4,CM,NA,NA,4.65,NA,4.65,4,0,1,10,1,0,0,2,0,0,1,0,19,0.031,6
Part,Gg,3.75,8/2/12,8/30/12,3,11,32,31,Poly,4,CM,NA,NA,NA,2.9,2.9,1,0,0,6,1,0,0,1,0,0,0,0,9,0.014,4
Sum,All,15,8/2/12,8/30/12,3,11,32,31,Poly,4,CM,0,0.7,4.65,2.9,8.25,5,0,1,16,2,0,0,3,0,0,1,0,28,0.045,6
Part,Cf,3.75,8/2/12,8/30/12,3,11,33,15,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/2/12,8/30/12,3,11,33,15,Poly,4,CM,NA,2.89,NA,NA,2.89,0,0,0,4,3,0,0,2,0,0,0,0,9,0.013,3
Part,Gv,3.75,8/2/12,8/30/12,3,11,33,15,Poly,4,CM,NA,NA,18.73,NA,18.73,5,0,0,52,10,0,0,2,0,0,0,0,69,0.217,4
Part,Gg,3.75,8/2/12,8/30/12,3,11,33,15,Poly,4,CM,NA,NA,NA,2.51,2.51,0,0,0,12,3,0,0,1,0,0,1,0,17,0.088,4
Sum,All,15,8/2/12,8/30/12,3,11,33,15,Poly,4,CM,0,2.89,18.73,2.51,24.13,5,0,0,68,16,0,0,5,0,0,1,0,95,0.318,5
Part,Cf,3.75,8/2/12,8/30/12,3,11,34,13,Poly,4,CM,4.46,NA,NA,NA,4.46,0,0,0,4,1,0,1,0,0,0,0,0,6,0.015,3
Part,Gt,3.75,8/2/12,8/30/12,3,11,34,13,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,8/2/12,8/30/12,3,11,34,13,Poly,4,CM,NA,NA,10.08,NA,10.08,0,0,0,25,5,0,0,0,0,1,0,0,31,0.128,3
Part,Gg,3.75,8/2/12,8/30/12,3,11,34,13,Poly,4,CM,NA,NA,NA,2.81,2.81,2,1,0,50,0,0,0,1,0,0,2,0,56,0.3,5
Sum,All,15,8/2/12,8/30/12,3,11,34,13,Poly,4,CM,4.46,0,10.08,2.81,17.35,2,1,0,79,6,0,1,1,0,1,2,0,93,0.443,8
Part,Cf,3.75,8/2/12,8/30/12,3,11,35,20,Poly,4,CM,1.67,NA,NA,NA,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/2/12,8/30/12,3,11,35,20,Poly,4,CM,NA,1.6,NA,NA,1.6,0,0,0,3,0,0,0,0,0,0,0,0,3,0.165,1
Part,Gv,3.75,8/2/12,8/30/12,3,11,35,20,Poly,4,CM,NA,NA,1.38,NA,1.38,0,0,0,2,0,0,0,0,0,0,0,0,2,0.033,1
Part,Gg,3.75,8/2/12,8/30/12,3,11,35,20,Poly,4,CM,NA,NA,NA,5.97,5.97,6,0,0,33,1,0,0,0,0,0,0,0,40,0.179,3
Sum,All,15,8/2/12,8/30/12,3,11,35,20,Poly,4,CM,1.67,1.6,1.38,5.97,10.62,6,0,0,38,1,0,0,0,0,0,0,0,45,0.377,3
Sum,Cf,15,8/9/12,9/6/12,4,12,1,28,Mono,1,Cf,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Cf,15,8/9/12,9/6/12,4,12,2,26,Mono,1,Cf,22.13,NA,NA,NA,22.13,2,0,0,15,1,0,0,0,1,0,2,0,21,0.068,5
Sum,Cf,15,8/9/12,9/6/12,4,12,3,12,Mono,1,Cf,16.82,NA,NA,NA,16.82,1,0,0,20,0,0,0,0,0,0,0,0,21,0.076,2
Sum,Cf,15,8/9/12,9/6/12,4,12,4,21,Mono,1,Cf,9.37,NA,NA,NA,9.37,2,0,0,11,0,0,0,0,0,0,0,0,13,0.066,2
Sum,Cf,15,8/9/12,9/6/12,4,12,5,33,Mono,1,Cf,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Gt,15,8/9/12,9/6/12,4,12,6,29,Mono,1,Gt,NA,7.51,NA,NA,7.51,9,0,0,25,5,0,0,0,0,0,1,0,40,0.099,4
Sum,Gt,15,8/9/12,9/6/12,4,12,7,17,Mono,1,Gt,NA,12.15,NA,NA,12.15,8,0,1,52,2,0,0,1,1,1,3,0,69,0.758,8
Sum,Gt,15,8/9/12,9/6/12,4,12,8,3,Mono,1,Gt,NA,17.49,NA,NA,17.49,24,0,0,45,6,0,0,2,1,2,1,0,81,0.405,7
Sum,Gt,15,8/9/12,9/6/12,4,12,9,2,Mono,1,Gt,NA,23.84,NA,NA,23.84,8,0,1,44,10,0,0,2,0,1,1,0,67,0.424,7
Sum,Gt,15,8/9/12,9/6/12,4,12,10,5,Mono,1,Gt,NA,6.91,NA,NA,6.91,16,0,0,49,3,0,0,0,0,0,0,0,68,0.222,3
Sum,Gv,15,8/9/12,9/6/12,4,12,11,23,Mono,1,Gv,NA,NA,26.88,NA,26.88,3,0,0,39,5,0,0,0,0,0,0,0,47,0.243,3
Sum,Gv,15,8/9/12,9/6/12,4,12,12,11,Mono,1,Gv,NA,NA,27.03,NA,27.03,10,0,0,65,16,0,0,1,0,1,1,0,94,0.261,6
Sum,Gv,15,8/9/12,9/6/12,4,12,13,27,Mono,1,Gv,NA,NA,32.49,NA,32.49,1,0,0,52,8,0,0,0,1,1,0,0,63,0.39,5
Sum,Gv,15,8/9/12,9/6/12,4,12,14,32,Mono,1,Gv,NA,NA,15.6,NA,15.6,4,0,0,17,7,0,0,0,0,0,1,0,29,0.055,4
Sum,Gv,15,8/9/12,9/6/12,4,12,15,19,Mono,1,Gv,NA,NA,9.33,NA,9.33,5,0,0,35,5,0,0,1,0,0,0,0,46,0.138,4
Sum,Gg,15,8/9/12,9/6/12,4,12,16,9,Mono,1,Gg,NA,NA,NA,13.38,13.38,22,1,1,138,4,0,0,2,0,0,4,0,172,1.676,7
Sum,Gg,15,8/9/12,9/6/12,4,12,17,16,Mono,1,Gg,NA,NA,NA,18.59,18.59,21,0,1,97,0,1,0,0,0,0,1,0,121,0.471,5
Sum,Gg,15,8/9/12,9/6/12,4,12,18,22,Mono,1,Gg,NA,NA,NA,17.42,17.42,19,0,0,123,8,0,0,0,0,0,4,0,154,0.627,4
Sum,Gg,15,8/9/12,9/6/12,4,12,19,10,Mono,1,Gg,NA,NA,NA,19.75,19.75,64,0,0,139,1,0,0,0,0,0,3,0,207,0.637,4
Sum,Gg,15,8/9/12,9/6/12,4,12,20,30,Mono,1,Gg,NA,NA,NA,21.7,21.7,61,0,0,112,0,0,0,0,0,0,3,0,176,0.535,3
Part,Cf,5,8/9/12,9/6/12,4,12,21,8,Poly,3,NM,5.88,NA,NA,NA,5.88,1,0,0,7,0,0,0,0,0,0,0,0,8,0.028,2
Part,Gt,5,8/9/12,9/6/12,4,12,21,8,Poly,3,NM,NA,3.01,NA,NA,3.01,4,0,0,16,1,0,0,0,0,0,0,0,21,0.125,3
Part,Gg,5,8/9/12,9/6/12,4,12,21,8,Poly,3,NM,NA,NA,NA,7.53,7.53,12,0,0,68,1,0,0,0,1,1,1,0,84,0.36,6
Sum,All,15,8/9/12,9/6/12,4,12,21,8,Poly,3,NM,5.88,3.01,NA,7.53,16.42,17,0,0,91,2,0,0,0,1,1,1,0,113,0.513,6
Part,Cf,5,8/9/12,9/6/12,4,12,22,35,Poly,3,NM,4.36,NA,NA,NA,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,5,8/9/12,9/6/12,4,12,22,35,Poly,3,NM,NA,4.62,NA,NA,4.62,3,0,0,7,1,0,0,0,0,0,1,0,12,0.059,4
Part,Gg,5,8/9/12,9/6/12,4,12,22,35,Poly,3,NM,NA,NA,NA,8.17,8.17,86,0,0,46,1,0,0,0,1,0,0,0,134,0.302,4
Sum,All,15,8/9/12,9/6/12,4,12,22,35,Poly,3,NM,4.36,4.62,NA,8.17,17.15,89,0,0,53,2,0,0,0,1,0,1,0,146,0.361,5
Part,Cf,5,8/9/12,9/6/12,4,12,23,7,Poly,3,NM,7.59,NA,NA,NA,7.59,1,0,0,3,0,0,0,0,0,0,1,0,5,0.045,3
Part,Gt,5,8/9/12,9/6/12,4,12,23,7,Poly,3,NM,NA,4.12,NA,NA,4.12,5,0,0,31,2,0,0,0,0,0,1,0,39,0.131,4
Part,Gg,5,8/9/12,9/6/12,4,12,23,7,Poly,3,NM,NA,NA,NA,7.05,7.05,7,0,0,31,4,1,0,0,0,1,0,0,44,0.123,5
Sum,All,15,8/9/12,9/6/12,4,12,23,7,Poly,3,NM,7.59,4.12,NA,7.05,18.76,13,0,0,65,6,1,0,0,0,1,2,0,88,0.299,6
Part,Cf,5,8/9/12,9/6/12,4,12,24,18,Poly,3,NM,7.03,NA,NA,NA,7.03,0,0,0,6,0,0,0,0,0,0,1,0,7,0.219,2
Part,Gt,5,8/9/12,9/6/12,4,12,24,18,Poly,3,NM,NA,4.18,NA,NA,4.18,6,0,0,17,1,0,0,0,0,0,1,0,25,0.09,4
Part,Gg,5,8/9/12,9/6/12,4,12,24,18,Poly,3,NM,NA,NA,NA,4.87,4.87,9,0,0,38,1,0,1,0,0,0,3,0,52,0.297,5
Sum,All,15,8/9/12,9/6/12,4,12,24,18,Poly,3,NM,7.03,4.18,NA,4.87,16.08,15,0,0,61,2,0,1,0,0,0,5,0,84,0.606,5
Part,Cf,5,8/9/12,9/6/12,4,12,25,24,Poly,3,NM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0
Part,Gt,5,8/9/12,9/6/12,4,12,25,24,Poly,3,NM,NA,2.81,NA,NA,2.81,5,0,1,20,0,0,0,1,1,0,0,0,28,0.104,5
Part,Gg,5,8/9/12,9/6/12,4,12,25,24,Poly,3,NM,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,All,15,8/9/12,9/6/12,4,12,25,24,Poly,3,NM,0,2.81,NA,0,2.81,5,0,1,20,0,0,0,1,1,0,0,0,28,0.108,5
Part,Cf,5,8/9/12,9/6/12,4,12,26,25,Poly,3,IM,7.77,NA,NA,NA,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,5,8/9/12,9/6/12,4,12,26,25,Poly,3,IM,NA,NA,25.68,NA,25.68,0,0,0,30,19,0,0,0,0,1,1,0,51,0.224,4
Part,Gg,5,8/9/12,9/6/12,4,12,26,25,Poly,3,IM,NA,NA,NA,7.24,7.24,11,1,0,45,2,0,0,0,0,1,3,0,63,0.392,6
Sum,All,15,8/9/12,9/6/12,4,12,26,25,Poly,3,IM,7.77,NA,25.68,7.24,40.69,11,1,0,75,21,0,0,0,0,2,4,0,114,0.616,6
Part,Cf,5,8/9/12,9/6/12,4,12,27,4,Poly,3,IM,8.94,NA,NA,NA,8.94,3,0,0,8,1,0,0,0,0,0,0,0,12,0.036,3
Part,Gv,5,8/9/12,9/6/12,4,12,27,4,Poly,3,IM,NA,NA,17.27,NA,17.27,4,0,3,36,5,0,0,0,1,1,1,0,51,0.327,7
Part,Gg,5,8/9/12,9/6/12,4,12,27,4,Poly,3,IM,NA,NA,NA,8.36,8.36,43,0,1,42,3,0,0,1,0,0,0,0,90,0.147,5
Sum,All,15,8/9/12,9/6/12,4,12,27,4,Poly,3,IM,8.94,NA,17.27,8.36,34.57,50,0,4,86,9,0,0,1,1,1,1,0,153,0.51,8
Part,Cf,5,8/9/12,9/6/12,4,12,28,14,Poly,3,IM,2.33,NA,NA,NA,2.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0.002,1
Part,Gv,5,8/9/12,9/6/12,4,12,28,14,Poly,3,IM,NA,NA,0.84,NA,0.84,2,0,0,7,0,0,0,1,0,0,0,0,10,0.05,3
Part,Gg,5,8/9/12,9/6/12,4,12,28,14,Poly,3,IM,NA,NA,NA,7.44,7.44,6,0,0,60,0,0,0,0,0,0,0,0,66,0.242,2
Sum,All,15,8/9/12,9/6/12,4,12,28,14,Poly,3,IM,2.33,NA,0.84,7.44,10.61,8,0,0,68,0,0,0,1,0,0,0,0,77,0.294,3
Part,Cf,5,8/9/12,9/6/12,4,12,29,1,Poly,3,IM,6.91,NA,NA,NA,6.91,5,0,0,7,0,0,0,0,0,0,0,0,12,0.017,2
Part,Gv,5,8/9/12,9/6/12,4,12,29,1,Poly,3,IM,NA,NA,1.2,NA,1.2,1,0,0,1,0,0,0,0,0,0,0,0,2,0.001,2
Part,Gg,5,8/9/12,9/6/12,4,12,29,1,Poly,3,IM,NA,NA,NA,7.78,7.78,24,0,0,48,0,0,0,1,0,0,0,0,73,0.159,3
Sum,All,15,8/9/12,9/6/12,4,12,29,1,Poly,3,IM,6.91,NA,1.2,7.78,15.89,30,0,0,56,0,0,0,1,0,0,0,0,87,0.177,3
Part,Cf,5,8/9/12,9/6/12,4,12,30,34,Poly,3,IM,5.1,NA,NA,NA,5.1,2,0,0,5,0,0,0,0,0,0,0,0,7,0.007,2
Part,Gv,5,8/9/12,9/6/12,4,12,30,34,Poly,3,IM,NA,NA,18.55,NA,18.55,18,0,1,43,4,0,0,0,0,0,0,0,66,0.439,4
Part,Gg,5,8/9/12,9/6/12,4,12,30,34,Poly,3,IM,NA,NA,NA,9.25,9.25,19,0,1,75,0,0,0,0,0,0,1,0,96,0.326,4
Sum,All,15,8/9/12,9/6/12,4,12,30,34,Poly,3,IM,5.1,NA,18.55,9.25,32.9,39,0,2,123,4,0,0,0,0,0,1,0,169,0.772,5
Part,Cf,3.75,8/9/12,9/6/12,4,12,31,6,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/9/12,9/6/12,4,12,31,6,Poly,4,CM,NA,9.69,NA,NA,9.69,3,0,0,19,20,0,0,0,0,1,0,0,43,0.136,4
Part,Gv,3.75,8/9/12,9/6/12,4,12,31,6,Poly,4,CM,NA,NA,4.8,NA,4.8,1,0,0,0,2,0,0,0,0,0,0,0,3,0.001,2
Part,Gg,3.75,8/9/12,9/6/12,4,12,31,6,Poly,4,CM,NA,NA,NA,6.91,6.91,24,0,1,73,1,0,0,0,0,0,2,0,101,0.305,5
Sum,All,15,8/9/12,9/6/12,4,12,31,6,Poly,4,CM,0,9.69,4.8,6.91,21.4,28,0,1,92,23,0,0,0,0,1,2,0,147,0.442,6
Part,Cf,3.75,8/9/12,9/6/12,4,12,32,31,Poly,4,CM,7.6,NA,NA,NA,7.6,2,0,1,1,1,0,0,0,0,0,0,0,5,0.002,4
Part,Gt,3.75,8/9/12,9/6/12,4,12,32,31,Poly,4,CM,NA,0.97,NA,NA,0.97,1,0,0,2,0,0,0,0,0,0,1,0,4,0.099,3
Part,Gv,3.75,8/9/12,9/6/12,4,12,32,31,Poly,4,CM,NA,NA,3.46,NA,3.46,2,0,0,7,2,0,0,0,0,0,0,0,11,0.016,3
Part,Gg,3.75,8/9/12,9/6/12,4,12,32,31,Poly,4,CM,NA,NA,NA,6.4,6.4,27,0,0,21,0,0,0,3,0,0,1,0,52,0.572,4
Sum,All,15,8/9/12,9/6/12,4,12,32,31,Poly,4,CM,7.6,0.97,3.46,6.4,18.43,32,0,1,31,3,0,0,3,0,0,2,0,72,0.689,6
Part,Cf,3.75,8/9/12,9/6/12,4,12,33,15,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/9/12,9/6/12,4,12,33,15,Poly,4,CM,NA,6.09,NA,NA,6.09,5,0,0,21,2,0,1,0,0,1,1,0,31,0.128,6
Part,Gv,3.75,8/9/12,9/6/12,4,12,33,15,Poly,4,CM,NA,NA,11.34,NA,11.34,8,0,0,24,9,0,0,0,0,1,0,0,42,0.178,4
Part,Gg,3.75,8/9/12,9/6/12,4,12,33,15,Poly,4,CM,NA,NA,NA,6.24,6.24,12,0,1,96,0,0,0,0,0,0,0,0,109,0.432,3
Sum,All,15,8/9/12,9/6/12,4,12,33,15,Poly,4,CM,0,6.09,11.34,6.24,23.67,25,0,1,141,11,0,1,0,0,2,1,0,182,0.738,7
Part,Cf,3.75,8/9/12,9/6/12,4,12,34,13,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,8/9/12,9/6/12,4,12,34,13,Poly,4,CM,NA,3.5,NA,NA,3.5,0,0,0,24,4,0,0,2,0,1,0,0,31,0.153,4
Part,Gv,3.75,8/9/12,9/6/12,4,12,34,13,Poly,4,CM,NA,NA,12.89,NA,12.89,2,0,0,25,4,0,0,0,0,1,1,0,33,0.205,5
Part,Gg,3.75,8/9/12,9/6/12,4,12,34,13,Poly,4,CM,NA,NA,NA,4.27,4.27,4,0,0,43,3,0,0,0,0,0,0,0,50,0.266,3
Sum,All,15,8/9/12,9/6/12,4,12,34,13,Poly,4,CM,0,3.5,12.89,4.27,20.66,6,0,0,92,11,0,0,2,0,2,1,0,114,0.624,6
Part,Cf,3.75,8/9/12,9/6/12,4,12,35,20,Poly,4,CM,2.56,NA,NA,NA,2.56,0,0,0,3,1,0,0,0,0,0,0,0,4,0.102,2
Part,Gt,3.75,8/9/12,9/6/12,4,12,35,20,Poly,4,CM,NA,4.62,NA,NA,4.62,4,0,0,16,0,0,0,0,0,0,4,0,24,0.187,3
Part,Gv,3.75,8/9/12,9/6/12,4,12,35,20,Poly,4,CM,NA,NA,6.2,NA,6.2,2,0,0,10,5,0,0,0,0,0,0,0,17,0.025,3
Part,Gg,3.75,8/9/12,9/6/12,4,12,35,20,Poly,4,CM,NA,NA,NA,7.11,7.11,26,0,0,46,0,0,0,0,0,0,1,0,73,0.185,3
Sum,All,15,8/9/12,9/6/12,4,12,35,20,Poly,4,CM,2.56,4.62,6.2,7.11,20.49,32,0,0,75,6,0,0,0,0,0,5,0,118,0.499,4
